,Freqs,TcSet,TcReal,x1,y1,dx1,dy1,numMeas,xSensitivity,ySensitivity,xFracErr,yFracErr
0,3347620.0000000843,0.010000000000000007,0.010164495915951281,2.0368731042121718e-07,2.955142783631869e-07,3.493170817888541e-06,3.5440066906828265e-06,100,3.521784244720759e-07,3.573036526732481e-07,17.14967324505785,11.992674974328123
1,3347620.0000000843,0.02999999999999995,0.028461077141994237,-5.3064042607988614e-08,-2.602111047681358e-07,2.2202130385947302e-06,2.2037761026580572e-06,100,3.7455906739165326e-07,3.717860887233029e-07,-41.84025433185681,-8.46918545087366
2,3347620.0000000843,0.049999999999999906,0.04743530952329184,-6.161811714336688e-08,-4.5199269809765835e-07,1.5595785860489108e-06,1.4064606469839789e-06,100,3.396707364318265e-07,3.063221872863345e-07,-25.31039016366305,-3.111688867770374
3,3347620.0000000843,0.07000000000000003,0.07115309999965481,5.63222381556724e-08,-2.4508782758754857e-07,1.3035570831323501e-06,1.400474300427886e-06,83,3.477178349854605e-07,3.7357005534994273e-07,23.144625032999766,-5.714173217874798
4,3347620.0000000843,0.08999999999999993,0.07115309999965488,-1.7125356277025688e-07,1.5939068903881122e-07,1.28128398476205e-06,1.250175301911063e-06,65,3.4177658880303117e-07,3.3347849124354264e-07,-7.481794621002663,7.843465069698321
5,3347620.0000000843,0.11000000000000004,0.14227173705132848,-3.573244796778569e-07,3.1193421768505196e-08,8.422892278527776e-07,1.0040675510239615e-06,54,3.1770244965757977e-07,3.787234954852778e-07,-2.357211094555114,32.18843891110818
6,3347620.0000000843,0.12999999999999992,0.14227173705132848,5.9016649499231255e-08,-3.724147797636434e-07,1.0855911045201716e-06,9.226636965660374e-07,46,4.0947330421376337e-07,3.4801883594833785e-07,18.39465835034082,-2.4775163250814445
7,3347620.0000000843,0.15000000000000008,0.1499967483198128,-1.5143557752598232e-07,-1.429796613227081e-07,9.166764577426724e-07,8.003226139666039e-07,40,3.5502341733183926e-07,3.099602558552185e-07,-6.053243714049924,-5.597457754220433
8,3347620.0000000843,0.16999999999999996,0.16998760222041123,-1.1814541916388076e-07,-4.0050028677483604e-07,7.215332682268894e-07,8.009408973555242e-07,35,2.974849396283282e-07,3.302243499890053e-07,-6.107162455668662,-1.9998509958766113
9,3347620.0000000843,0.1900000000000001,0.1899894348108226,1.2183646347075271e-07,-4.154189467205676e-07,7.848375201705877e-07,8.325990731988737e-07,32,3.420932320931794e-07,3.629114315616309e-07,6.441729329733794,-2.004239526799733
10,3347620.0000000843,0.20999999999999996,0.20997394281585682,-2.9614642904092004e-08,-2.332982786184158e-07,5.42594711398835e-07,7.83037171426106e-07,29,2.486327068305927e-07,3.588104480022059e-07,-18.321838732144965,-3.3563778355469425
11,3347620.0000000843,0.2300000000000001,0.23002672886447773,1.3996702127735493e-07,5.713577068140464e-08,6.7366499818358e-07,8.221582668528047e-07,26,3.230971557646711e-07,3.9431616356022124e-07,4.813026611809244,14.389554162789715
12,3347620.0000000843,0.24999999999999997,0.24995188069090887,2.1725275325976134e-07,-2.137231046044961e-07,6.865101968769162e-07,7.209628359306116e-07,24,3.43222062452355e-07,3.6044672406223347e-07,3.159960859304188,-3.3733500047399403
13,3347620.0000000843,0.26999999999999985,0.26998046907289264,-5.94299626543543e-08,-1.6918866707157318e-07,6.98573515173395e-07,4.576155070103626e-07,23,3.629763173517482e-07,2.3777539212382744e-07,-11.754567628391603,-2.7047645384946146
14,3347620.0000000843,0.29,0.2899939667518697,5.603130470830517e-08,-2.2620557661591755e-07,6.012423701060201e-07,6.773829102684123e-07,21,3.237755571902126e-07,3.64778066397099e-07,10.73047242494251,-2.9945455828375294
15,3347620.0000000843,0.3099999999999999,0.31004675981755,-2.0642798289554527e-07,-2.3329059026680584e-07,6.172473065145033e-07,4.2512186998430945e-07,20,3.436946738237956e-07,2.3671569061141964e-07,-2.9901338852244512,-1.8222846857994284
16,3347620.0000000843,0.33,0.3300611208379777,1.8213858228974692e-07,-1.9271547531852292e-07,5.649655581793409e-07,5.810677075310605e-07,19,3.245780583424169e-07,3.338288954882482e-07,3.1018444915783467,-3.0151585209784706
17,3347620.0000000843,0.34999999999999987,0.35008286295145286,-2.855048859709528e-07,-2.193476944068076e-07,6.083634056291171e-07,5.717735915714123e-07,18,3.5995524685202273e-07,3.383058586252757e-07,-2.1308336057373527,-2.606699801963667
18,3347620.0000000843,0.37000000000000005,0.37008761348746183,3.072422839970816e-08,-2.0389378399166313e-07,6.035753780818788e-07,7.612922189823166e-07,17,3.671840350246212e-07,4.631308018016167e-07,19.644932013577012,-3.7337686518851623
19,3347620.0000000843,0.3899999999999999,0.38989164746290866,1.3047397247119433e-07,-2.832030967408795e-07,6.568887102165062e-07,5.905772069702409e-07,16,4.101698780348784e-07,3.6876411054975065e-07,5.034634094256096,-2.085348690627481
20,3347620.0000000843,0.4100000000000001,0.4099071960417324,9.316386775147263e-08,-1.7655355628862172e-07,7.538478168901172e-07,7.340361360831757e-07,15,4.826434900449694e-07,4.6995926047756726e-07,8.091632894644407,-4.157583407060953
21,3347620.0000000843,0.42999999999999977,0.4298584444584342,4.9410641504515726e-08,-2.3754651744706695e-07,7.2147000077805e-07,6.003819825391031e-07,14,4.730216393846985e-07,3.9363198654333046e-07,14.601510500771651,-2.5274291073237376
22,3347620.0000000843,0.4500000000000001,0.4501066156314952,4.366340971710614e-08,-7.686242982051355e-08,5.981758516338259e-07,4.201628799633836e-07,14,4.0131609221144045e-07,2.8188721530408663e-07,13.69970544007874,-5.466427238177784
23,3347620.0000000843,0.4699999999999998,0.47007103400916433,9.626410626214379e-08,-1.4795983539766798e-08,4.4334485321555895e-07,6.984248228875948e-07,13,3.0396488569507605e-07,4.788521168473126e-07,4.605505316885759,-47.20367666065968
24,3347620.0000000843,0.49,0.4898219291956281,-1.7281456866661196e-07,-5.588148583979572e-07,6.032351240004837e-07,3.9488695523385646e-07,13,4.2218785228264594e-07,2.7637063707265416e-07,-3.4906497100034692,-0.7066507794118811
25,3347620.0000000843,0.5099999999999999,0.5099633495187618,2.1321890412580644e-07,-1.5019141512441916e-07,5.875244974259572e-07,3.7274586768515573e-07,12,4.1956133841301e-07,2.6618422860505777e-07,2.7554990953302045,-2.481805417282816
26,3347620.0000000843,0.53,0.5298982910648887,-4.976560254653657e-07,4.1106263839025494e-08,5.120865094882448e-07,4.72754034019983e-07,12,3.7276883319037947e-07,3.4413710648965926e-07,-1.0289969040551352,11.500778467031573
27,3347620.0000000843,0.5499999999999999,0.5498944632344568,9.805792108391494e-08,-2.061204220461636e-07,4.761023152181151e-07,3.6600518290948683e-07,11,3.53053049309619e-07,2.714106648066192e-07,4.855317244699502,-1.7756861706188178
