,Freqs,TcSet,TcReal,x1,y1,dx1,dy1,numMeas,xSensitivity,ySensitivity,xFracErr,yFracErr
0,3347620.0000000843,0.17999999999999997,0.18001468185815359,-4.167876587502756e-07,-2.554638040678208e-07,4.4573755014585624e-07,5.335106059460336e-07,11,1.8911813892435793e-07,2.2635861138444484e-07,-1.0694595696100646,-2.08839999033443
1,3347620.0000000843,0.18444444444444444,0.18445808893295904,-4.15039716025412e-08,-3.333755801344144e-07,6.059924602720828e-07,6.956615889643341e-07,11,2.6026518236625756e-07,2.987768036515023e-07,-14.60083064038573,-2.086720295121343
2,3347620.0000000843,0.18888888888888886,0.1888812641328206,-3.2653303800916014e-07,-2.0933352259210364e-07,6.789385104669875e-07,5.98792073826347e-07,11,2.950698823998586e-07,2.60237862607587e-07,-2.0792337418792566,-2.860469104096251
3,3347620.0000000843,0.19333333333333333,0.19332922069165218,-1.2442175802605432e-08,-1.327693192528518e-07,2.3161290707230528e-07,9.880061615092922e-07,11,1.0183838601225499e-07,4.3441859147711007e-07,-18.61514503145059,-7.44152464642595
4,3347620.0000000843,0.1977777777777778,0.19779016587800857,3.294081086447342e-08,-5.014584889679327e-07,4.846263016177113e-07,6.927999899742463e-07,11,2.1553079348686063e-07,3.081131401007339e-07,14.712033155819475,-1.3815699708267368
5,3347620.0000000843,0.20222222222222225,0.20225108830165311,5.232576916114988e-07,-4.2835003840400457e-07,8.176250033695201e-07,5.649211738368894e-07,10,3.677050526196868e-07,2.540582407529299e-07,1.5625666215272362,-1.3188306832928909
6,3347620.0000000843,0.2066666666666666,0.2066977494021101,3.7066184840677806e-08,2.1455367981595902e-07,7.51006644979901e-07,6.041677023985317e-07,10,3.414378426159829e-07,2.7467895026512134e-07,20.26123401175398,2.815927943611957
7,3347620.0000000843,0.21111111111111108,0.21111469370816743,-9.021252626272327e-08,-2.975426737564393e-07,9.085038270593681e-07,5.697285946621602e-07,10,4.174322433634306e-07,2.617744452963973e-07,-10.070705972844163,-1.9147794414475323
8,3347620.0000000843,0.21555555555555556,0.21556497218923515,1.0805020534864466e-08,1.2669545095807182e-07,8.130408420970875e-07,6.693188967855255e-07,10,3.7748652952208187e-07,3.1075790342761873e-07,75.24658000173675,5.28289604499713
9,3347620.0000000843,0.22,0.220040656749066,-5.662637114018921e-07,-3.928998838891089e-07,5.7637284129415e-07,5.578291613981462e-07,9,2.703678048173768e-07,2.616692443240312e-07,-1.0178523357381155,-1.419774309619258
