,Freqs,TcSet,TcReal,x1,y1,dx1,dy1,numMeas,xSensitivity,ySensitivity,xFracErr,yFracErr
0,3347620.0000000843,0.17999999999999997,0.18001468185815359,-7.570148322108676e-08,1.2893870040549694e-07,4.0199085171855126e-07,7.435393129105468e-07,11,1.7055722973474663e-07,3.1546987914463383e-07,-5.3102110370087985,5.7666108823200775
1,3347620.0000000843,0.18444444444444444,0.18445808893295904,-8.372629406351478e-08,-1.9627323170560483e-07,5.391030269361517e-07,9.2780799146374e-07,11,2.3153711773367891e-07,3.984803969190668e-07,-6.43887362943818,-4.727124444842191
2,3347620.0000000843,0.18888888888888886,0.1888812641328206,-1.957203316847756e-07,1.2350403445612344e-07,7.268440527191493e-07,5.652870692316202e-07,11,3.158898572587367e-07,2.45676429409796e-07,-3.713687006671305,4.577073710352729
3,3347620.0000000843,0.19333333333333333,0.19332922069165218,-1.9175618038967812e-07,1.6763928631541388e-07,6.785849524307552e-07,7.872510873949987e-07,11,2.9836850286662705e-07,3.461481535727671e-07,-3.538790515391817,4.696101401396944
4,3347620.0000000843,0.1977777777777778,0.19779016587800857,1.9650452280696385e-07,-3.1694530121930153e-07,7.342951671004305e-07,8.406358180873333e-07,11,3.2656754181609773e-07,3.7386106429023746e-07,3.7367850704472847,-2.652305665530844
5,3347620.0000000843,0.20222222222222225,0.20225108830165311,-3.5662499877616106e-08,-4.696618569421261e-07,5.752084063058936e-07,5.254746860303104e-07,10,2.5868464936413593e-07,2.363182342526337e-07,-16.129222804902927,-1.1188361972836594
6,3347620.0000000843,0.2066666666666666,0.2066977494021101,-2.2250243973060662e-07,-3.9670414558043303e-07,8.191670416772362e-07,7.322536529762914e-07,10,3.7242630184700683e-07,3.32911977798264e-07,-3.68160925637057,-1.8458432086836478
7,3347620.0000000843,0.21111111111111108,0.21111469370816743,-4.5455048530263917e-07,-9.276402759574912e-08,7.160800500980668e-07,5.036876944391788e-07,10,3.2901886908694395e-07,2.3143048821803255e-07,-1.5753586746724109,-5.429773884270848
8,3347620.0000000843,0.21555555555555556,0.21556497218923515,-2.8260703561138696e-07,-1.1754716015624213e-08,6.750918472264248e-07,5.773481130159331e-07,10,3.1343822514604214e-07,2.680568112007371e-07,-2.3888005681314453,-49.11629615284024
9,3347620.0000000843,0.22,0.220040656749066,1.60925940229064e-07,-6.255223459111303e-07,7.186937121543883e-07,6.662390121041492e-07,9,3.3712837831661006e-07,3.125226698430921e-07,4.465990449590604,-1.0650922648234276
