,Freqs,TcSet,TcReal,x1,y1,dx1,dy1,numMeas,xSensitivity,ySensitivity,xFracErr,yFracErr
0,3347620.0000000843,0.17999999999999997,0.18001468185815359,-0.0003238378382898984,0.0004365961452548602,1.3758274587236933e-05,2.956363263981161e-05,11,5.8373796057727675e-06,1.2543298590964696e-05,-0.04248507419605667,0.06771391126816759
1,3347620.0000000843,0.18444444444444444,0.18445808893295904,-0.00032042698164041214,0.00044535882510085214,8.52608255246729e-07,2.558398653212889e-06,11,3.6618317485193535e-07,1.0987960011005362e-06,-0.0026608503780856337,0.00574457832430633
2,3347620.0000000843,0.18888888888888886,0.1888812641328206,-0.0003243006366604921,0.00044355535841149226,2.284884900081008e-06,1.7962821003228578e-06,11,9.930217661395976e-07,7.806726823238709e-07,-0.007045576362753296,0.004049735994072746
3,3347620.0000000843,0.19333333333333333,0.19332922069165218,-0.0003248639787974837,0.00044670274572308945,1.504213182253939e-06,2.890654408765941e-06,11,6.613907861848004e-07,1.270998163396968e-06,-0.004630286151828632,0.006471091651981595
4,3347620.0000000843,0.1977777777777778,0.19779016587800857,-0.0003239525804549439,0.0004460157298020758,2.0296249037809163e-06,1.4392409683043803e-06,10,9.02647389405757e-07,6.400823621870548e-07,-0.006265191346618094,0.0032268838790574916
5,3347620.0000000843,0.20222222222222225,0.20225108830165311,-0.0003177320237061506,0.0004482287369459658,1.936020732284667e-06,1.7339700940612743e-06,10,8.706737224323931e-07,7.798068332673161e-07,-0.006093250248124706,0.0038684938093790835
6,3347620.0000000843,0.2066666666666666,0.2066977494021101,-0.0003214313425084519,0.0004445625722393768,2.3940434006745446e-06,3.354126449377477e-06,10,1.0884284703995183e-06,1.5249208597445925e-06,-0.007448070813478914,0.007544779202805747
7,3347620.0000000843,0.21111111111111108,0.21111469370816743,-0.00032398174076863734,0.0004420776059310064,1.403261821962644e-06,4.054555789837989e-06,10,6.447597829765039e-07,1.862955629666993e-06,-0.004331299099243821,0.009171592805066832
8,3347620.0000000843,0.21555555555555556,0.21556497218923515,-0.00032243957997411354,0.0004458758144147611,1.883232804491227e-06,2.2126780748228848e-06,10,8.743656884639514e-07,1.0273237507479998e-06,-0.005840575789865558,0.004962543388291106
9,3347620.0000000843,0.22,0.220040656749066,-0.00032341173433092225,0.0004455722869657028,1.4199104320476334e-06,2.253221653363643e-06,9,6.660585632175729e-07,1.0569522859874067e-06,-0.004390410987978404,0.005056916058913424
