,Freqs,TcSet,TcReal,x1,y1,dx1,dy1,numMeas,xSensitivity,ySensitivity,xFracErr,yFracErr
0,3347620.0000000843,0.010000000000000007,0.010164495915951281,0.00010614984661292438,-0.00042451150332526404,6.105680710312048e-06,1.2729229638231665e-05,100,6.155693852346424e-07,1.283349790905851e-06,0.05751944920444798,-0.029985594120587183
1,3347620.0000000843,0.02999999999999995,0.028461077141994237,0.00010490170317353751,-0.0004266759685354511,4.922705514340097e-06,9.657406730970024e-06,100,8.304806585867205e-07,1.6292442192230051e-06,0.04692684070340145,-0.02263405357493815
2,3347620.0000000843,0.049999999999999906,0.04743530952329184,9.60843198525658e-05,-0.00042888230625405614,5.0081814207429204e-06,8.899128697521086e-06,100,1.0907643170952006e-06,1.9381989630587228e-06,0.05212277537508305,-0.020749582269429242
3,3347620.0000000843,0.07000000000000003,0.07115309999965481,9.188667300046111e-05,-0.0004257327771879678,3.3665781403788795e-06,6.474543717792714e-06,83,8.980191795429558e-07,1.7270546516151461e-06,0.03663837236072292,-0.01520799915984411
4,3347620.0000000843,0.08999999999999993,0.07115309999965488,9.392514371494993e-05,-0.00043132329517496965,2.362351806527632e-06,5.680096881766479e-06,65,6.30146440281649e-07,1.5151396251014635e-06,0.02515143137493672,-0.013169000945015743
5,3347620.0000000843,0.11000000000000004,0.14227173705132848,9.481475270418334e-05,-0.0004398559041664428,2.5336360168958127e-06,5.052483466666474e-06,54,9.556602916084872e-07,1.905742494542418e-06,0.026721959870534214,-0.01148667874821705
6,3347620.0000000843,0.12999999999999992,0.14227173705132848,9.22972177242777e-05,-0.00043540378582385125,2.347530428819325e-06,4.890843715634468e-06,46,8.854632627593907e-07,1.8447737166372047e-06,0.025434465812741773,-0.011232892030050302
7,3347620.0000000843,0.15000000000000008,0.1499967483198128,8.500789140335136e-05,-0.00043131275423840545,4.367234142413262e-06,6.774193592395166e-06,40,1.6914041769392595e-06,2.623605459184495e-06,0.051374455598378575,-0.015705989507212144
8,3347620.0000000843,0.16999999999999996,0.16998760222041123,7.942672443880271e-05,-0.00043185636059519817,2.6735371227872795e-06,6.375857860020229e-06,35,1.1022873990563812e-06,2.628737681393351e-06,0.033660422756665566,-0.014763839187716997
9,3347620.0000000843,0.1900000000000001,0.1899894348108226,7.775643956089644e-05,-0.0004232010132139015,3.0811302981603726e-06,6.353512759076648e-06,32,1.3429962191012537e-06,2.769355005384256e-06,0.03962540357506116,-0.015012990424636215
10,3347620.0000000843,0.20999999999999996,0.20997394281585682,8.161835553376113e-05,-0.0004334378591186484,5.759703261585886e-06,6.115732160121069e-06,29,2.6392638600866524e-06,2.802406675328082e-06,0.07056872469334924,-0.014109824583751833
11,3347620.0000000843,0.2300000000000001,0.23002672886447773,8.590286556606207e-05,-0.0004390455550036466,3.3161120188331146e-06,6.954414337686921e-06,26,1.590443862113862e-06,3.335413742103576e-06,0.03860304306476153,-0.015839846818695522
12,3347620.0000000843,0.24999999999999997,0.24995188069090887,8.584381945809682e-05,-0.0004391164920947938,4.575345802938983e-06,6.69406304723864e-06,24,2.287452728395515e-06,3.3467093944290942e-06,0.053298488252521876,-0.015244389968832157
13,3347620.0000000843,0.26999999999999985,0.26998046907289264,7.152901129668029e-05,-0.0004257921090995146,3.2766872901471086e-06,4.86420467577871e-06,23,1.7025550781089406e-06,2.5274234732776376e-06,0.045809207072028714,-0.011423895774080362
14,3347620.0000000843,0.29,0.2899939667518697,6.803751087780158e-05,-0.0004157590132777828,3.098334331250853e-06,6.508348400717846e-06,21,1.6684867440154234e-06,3.5048164178097906e-06,0.045538619671369227,-0.015654136634121258
15,3347620.0000000843,0.3099999999999999,0.31004675981755,6.913498714631884e-05,-0.00043512037890103825,4.866909351492407e-06,8.275033001591844e-06,20,2.7099848058257336e-06,4.607690853157942e-06,0.0703971976040434,-0.01901780151619577
16,3347620.0000000843,0.33,0.3300611208379777,7.7270047323332e-05,-0.00044610442244873014,2.1809405810631784e-06,6.0709455440329595e-06,19,1.2529709978125073e-06,3.487815652576927e-06,0.028224915819413953,-0.013608799282259257
17,3347620.0000000843,0.34999999999999987,0.35008286295145286,7.797977354902416e-05,-0.00044420218008167585,1.8717077107904042e-06,6.40372160002831e-06,18,1.107448286399935e-06,3.7889412281893135e-06,0.024002476868103535,-0.014416231813294685
18,3347620.0000000843,0.37000000000000005,0.37008761348746183,7.796727534792142e-05,-0.0004436397907510493,2.4087420588742322e-06,5.518698042801002e-06,17,1.4653540562268807e-06,3.357290388282308e-06,0.030894270039903974,-0.012439592114715984
19,3347620.0000000843,0.3899999999999999,0.38989164746290866,7.246097354438734e-05,-0.00043751794413511157,2.02831943934446e-06,4.396944634537176e-06,16,1.26650911198867e-06,2.7455095763174347e-06,0.027991887772553518,-0.010049746972616371
20,3347620.0000000843,0.4100000000000001,0.4099071960417324,6.342667491932029e-05,-0.00043303826466835376,4.388333396123687e-06,5.111875549752507e-06,15,2.8095863625678636e-06,3.2728269562233463e-06,0.06918750512628503,-0.011804674013432699
21,3347620.0000000843,0.42999999999999977,0.4298584444584342,5.700224657024374e-05,-0.0004336250828586064,2.657815400269093e-06,6.2936491057000125e-06,14,1.7425592144668343e-06,4.126342348926166e-06,0.04662650264132789,-0.01451403379207241
22,3347620.0000000843,0.4500000000000001,0.4501066156314952,6.657381428719434e-05,-0.000439317013501287,2.801039828286796e-06,9.735087902020756e-06,14,1.8792172150486307e-06,6.5312690632744266e-06,0.04207419776495492,-0.022159596835172962
23,3347620.0000000843,0.4699999999999998,0.47007103400916433,6.113927566505286e-05,-0.0004277260370916678,2.4217203600700824e-06,5.129392124047721e-06,13,1.6603732897655467e-06,3.5167997989892335e-06,0.03960989615476153,-0.011992237271607618
24,3347620.0000000843,0.49,0.4898219291956281,5.7413868261050535e-05,-0.0004289465862923126,2.793482080365512e-06,4.92133951535934e-06,13,1.9550821113967953e-06,3.4443116418095233e-06,0.04865517974967391,-0.011473082366496825
25,3347620.0000000843,0.5099999999999999,0.5099633495187618,5.954707639847267e-05,-0.00043588659189730474,2.066285403415428e-06,7.338686815020967e-06,12,1.4755699093372672e-06,5.240682347363977e-06,0.03470003110796597,-0.016836229770403142
26,3347620.0000000843,0.53,0.5298982910648887,5.678027733862928e-05,-0.0004273499367860913,1.5247441743005056e-06,6.691663925274612e-06,12,1.1099239996301354e-06,4.871137410004418e-06,0.026853411884678796,-0.015658511559869737
27,3347620.0000000843,0.5499999999999999,0.5498944632344568,5.59193462354012e-05,-0.0004301727623829802,1.6499105086134516e-06,5.237376140206182e-06,11,1.2234889802774895e-06,3.883769428498003e-06,0.029505182368690368,-0.012175052904775448
28,3347620.0000000843,0.5700000000000001,0.5697831291020375,5.6605914983514754e-05,-0.0004314256490765506,2.4371339962834714e-06,1.0413936751726086e-05,11,1.8396457471065853e-06,7.860853972397477e-06,0.04305440512697717,-0.024138427499655394
29,3347620.0000000843,0.59,0.5899677637362221,5.355816497783061e-05,-0.00042894529936660265,2.1422285156175753e-06,5.228246577057981e-06,11,1.6454319921890154e-06,4.015782685286432e-06,0.039998168654663775,-0.012188609094861778
30,3347620.0000000843,0.6099999999999998,0.6097156477584774,5.4593275742268974e-05,-0.0004308835000399711,1.3067040325356737e-06,6.798755507408057e-06,10,1.0203305773169617e-06,5.308760024601174e-06,0.02393525603234603,-0.01577863971764379
31,3347620.0000000843,0.6299999999999999,0.6301493704555593,5.2975036838891035e-05,-0.00041572953621781927,2.050026449257246e-06,1.4176377852198402e-05,10,1.627350934620375e-06,1.1253484927311656e-05,0.038697971187671584,-0.034100001604819255
32,3347620.0000000843,0.65,0.6498195933906296,5.1455768773226164e-05,-0.0004135897739712288,1.2353852653413474e-06,5.535938522932115e-06,10,9.958612140309387e-07,4.462596902290657e-06,0.024008683473098782,-0.013385095259432649
33,3347620.0000000843,0.6699999999999999,0.6699864167815724,5.35098938818307e-05,-0.0004267712087408376,1.9513367733876867e-06,3.0686632142838608e-06,9,1.5972217958380047e-06,2.5117836330380615e-06,0.0364668406500104,-0.007190417608858302
34,3347620.0000000843,0.69,0.6898085081487386,5.053885831658034e-05,-0.00041664696559219714,1.4008912046076016e-06,5.81479183760201e-06,9,1.1635061466564095e-06,4.8294585777433935e-06,0.027719090839612607,-0.013956160293492625
35,3347620.0000000843,0.7099999999999999,0.7099734420218899,4.9946660950518335e-05,-0.0004230303719403878,3.9720844959263553e-07,7.0657157390433295e-06,9,3.346875289738443e-07,5.953566555689547e-06,0.007952652730602873,-0.0167026204445647
36,3347620.0000000843,0.7299999999999998,0.7304363435373815,5.0826217683842026e-05,-0.0004248391534339887,1.3749747322028519e-06,8.85605966280664e-06,9,1.1751299745321718e-06,7.568881756347795e-06,0.027052470060937958,-0.020845676749006822
37,3347620.0000000843,0.7499999999999999,0.750177873671598,5.113655039930236e-05,-0.00044371393111671036,1.6268190192467992e-06,3.7040543902467133e-06,8,1.4090336549727122e-06,3.2081855657941934e-06,0.03181323351973686,-0.008347843352415351
38,3347620.0000000843,0.7699999999999998,0.7699976397244443,5.217845813027486e-05,-0.0004351924020090034,1.2657957619293116e-06,8.276516581005733e-06,8,1.1107295709044947e-06,7.262602693970637e-06,0.024258972136910934,-0.019018063143562202
39,3347620.0000000843,0.7899999999999999,0.7898214341850249,5.390598192310002e-05,-0.00044995347973149396,1.7532302254612654e-06,4.207327447446786e-06,8,1.5581289863304098e-06,3.7391317783867427e-06,0.03252385288078694,-0.009350583197972986
40,3347620.0000000843,0.8099999999999997,0.8095669768253665,5.121026210790827e-05,-0.00044627822396471395,1.8021579063167218e-06,8.05623654619487e-06,8,1.6215085154282373e-06,7.248674556303471e-06,0.03519134314367079,-0.018052049402329465
41,3347620.0000000843,0.83,0.8303251113959816,4.905463241494424e-05,-0.0004172183658186141,1.2116668748032647e-06,3.3974807374897582e-06,8,1.1040972324962278e-06,3.0958584060744825e-06,0.02470035581051743,-0.008143171575929174
42,3347620.0000000843,0.8499999999999998,0.8496913010828531,4.863352691951322e-05,-0.0004305210633253522,1.0590793148620395e-06,9.746105131515037e-06,8,9.762455603295324e-07,8.983833157373904e-06,0.021776732676920155,-0.022637928690958698
43,3347620.0000000843,0.87,0.8699824431129779,5.086784997322534e-05,-0.00044564190772940394,1.0766964455332713e-06,8.948620612037912e-06,7,1.0042654539027618e-06,8.34663342489335e-06,0.021166541265258867,-0.020080294193228255
44,3347620.0000000843,0.8899999999999998,0.8899057113849231,5.049363201305544e-05,-0.0004495973907427626,1.1921232170799237e-06,1.021283682425507e-05,7,1.1245872183100958e-06,9.634260612234946e-06,0.02360937745123371,-0.022715516225267306
45,3347620.0000000843,0.91,0.9093420355025358,4.943270945894639e-05,-0.00043530883799308554,1.2625078904184409e-06,3.217984568833266e-06,7,1.203920292599129e-06,3.068651652074173e-06,0.02553992901131481,-0.007392417263268109
46,3347620.0000000843,0.9299999999999998,0.9296463294372029,4.924093103724508e-05,-0.0004432786084170652,8.675793060280591e-07,4.394596477590427e-06,7,8.365040806430182e-07,4.237189454314779e-06,0.017619067872048064,-0.009913847395621912
