,Freqs,TcSet,TcReal,x1,y1,dx1,dy1,numMeas,xSensitivity,ySensitivity,xFracErr,yFracErr
0,3347620.0000000843,0.010000000000000007,0.010164495915951281,0.00010079207872671192,-0.0004371065535907679,4.84799532313031e-06,1.2006111167992898e-05,100,4.887706452844021e-07,1.2104456196436852e-06,0.04809897151020355,-0.027467241269581548
1,3347620.0000000843,0.02999999999999995,0.028461077141994237,0.00010625326419576737,-0.00043320743513380986,5.030818539345704e-06,7.945407058511987e-06,100,8.487197703814255e-07,1.34042283607476e-06,0.047347425770154446,-0.01834088340625501
2,3347620.0000000843,0.049999999999999906,0.04743530952329184,9.884916144829206e-05,-0.0004513981958930658,4.314808122636644e-06,9.230296263047796e-06,100,9.397500489481917e-07,2.0103260952667725e-06,0.0436504271702266,-0.020448234722751108
3,3347620.0000000843,0.07000000000000003,0.07115309999965481,9.582287420974048e-05,-0.0004557276822993297,2.1296140171975766e-06,6.522079863990262e-06,84,5.680647092456075e-07,1.73973469919668e-06,0.02222448486085068,-0.014311353286865837
4,3347620.0000000843,0.08999999999999993,0.07115309999965488,0.00010166885675751156,-0.00044690064167375625,5.542006582996178e-06,7.15432773677361e-06,65,1.4783046752997065e-06,1.9083839009409726e-06,0.05451036590501171,-0.01600876586343407
5,3347620.0000000843,0.11000000000000004,0.14227173705132848,0.00011082057273612964,-0.000431229332428832,4.175884198962028e-06,5.6718299910022376e-06,54,1.5750986663793668e-06,2.139353351076811e-06,0.03768148905803849,-0.01315269988490008
6,3347620.0000000843,0.12999999999999992,0.14227173705132848,0.00011222689493787255,-0.0004262918469741941,5.532861028217016e-06,5.135732199678021e-06,46,2.0869357509897366e-06,1.937143022453813e-06,0.04930066924938038,-0.012047455836022397
7,3347620.0000000843,0.15000000000000008,0.1499967483198128,0.00011633067900504608,-0.00041964080600899445,3.3813647928906057e-06,5.116795901331171e-06,40,1.3095827583199278e-06,1.9817050512603964e-06,0.02906683621045427,-0.01219327536326746
8,3347620.0000000843,0.16999999999999996,0.16998760222041123,0.0001188525680303284,-0.00042267446100482334,4.564772629344355e-06,5.189275261988137e-06,35,1.882035340372603e-06,2.1395149828931864e-06,0.038407017239875975,-0.012277238728007556
9,3347620.0000000843,0.1900000000000001,0.1899894348108226,0.00011206592683521565,-0.00042508233211120065,2.543619440555399e-06,8.841092787218432e-06,32,1.108707182405741e-06,3.853635853390223e-06,0.02269752736079715,-0.020798542116084985
10,3347620.0000000843,0.20999999999999996,0.20997394281585682,0.00010946726592896398,-0.000439105935143728,3.3977625903926713e-06,5.618722681038417e-06,29,1.5569538225670037e-06,2.57466245020247e-06,0.03103907420687353,-0.012795824950986596
11,3347620.0000000843,0.2300000000000001,0.23002672886447773,0.00011447648991447178,-0.0004307316857320972,2.9936737747692132e-06,6.439902665651246e-06,26,1.4357989275429677e-06,3.088648275156827e-06,0.02615099202470185,-0.014951077153067122
12,3347620.0000000843,0.24999999999999997,0.24995188069090887,0.00012195800708956822,-0.0004272404202832328,2.9301281102461014e-06,5.933813653072302e-06,24,1.4649230525975666e-06,2.9666212817820123e-06,0.02402571327763794,-0.013888699129025682
13,3347620.0000000843,0.26999999999999985,0.26998046907289264,0.00011832930617592229,-0.00043037514585322765,3.0902756778320824e-06,4.976488038733001e-06,23,1.605696266430523e-06,2.5857655098704534e-06,0.026115894512537027,-0.011563139941241286
14,3347620.0000000843,0.29,0.2899939667518697,0.00011649858553659986,-0.000432415664792147,2.2722395423726146e-06,7.61104491213113e-06,21,1.2236257131572381e-06,4.098630485390529e-06,0.019504438890022017,-0.017601223849717833
15,3347620.0000000843,0.3099999999999999,0.31004675981755,0.00011462600767945781,-0.00042271582890609626,1.5914424265593768e-06,6.954358548699094e-06,20,8.86144467432881e-07,3.872314982702477e-06,0.013883781340528882,-0.01645161612872548
16,3347620.0000000843,0.33,0.3300611208379777,0.00011657330985206767,-0.00042327977112826127,3.6921425192459626e-06,5.133525309174758e-06,19,2.121170808858266e-06,2.9492588586695324e-06,0.031672280077929646,-0.012127972228607184
