#Procedure: <__main__.daedalusCenterCalibrationProcedure>
#Parameters:
#	stage X guess: 31.045 mm
#	stage Y guess: 23 mm
#	Calibration Name: Ysanity
#	Volts to magnet: 5 V
#	Queued Time: 2026-05-04 16:19:35
#	Scaling from Z field difference to mm: 0.2 mm/T
#	Field Tolerance: 0.005 T
#Data:
X,Y,Xfield,Yfield,Zfield,elapsed_time
31.045,23.28372741577144,-0.13496929931640625,0.03760552978515625,-0.008669866943359375,4735.75013756752
31.045,23.285460737304643,-0.13497337036132814,0.03762063598632813,-0.008632373046875001,4736.874866485596
31.045,23.287184573974564,-0.13496801147460938,0.037620458984375,-0.008632623291015626,4737.9873287677765
31.045,23.285455930175736,-0.13499505004882814,0.03760343627929688,-0.00864300537109375,4739.091933250427
31.045,23.28373015380855,-0.1349918151855469,0.037608544921875,-0.008641326904296876,4740.205991744995
31.045,23.28545610351558,-0.13497221069335938,0.03760625000000001,-0.008639593505859374,4741.301122903824
31.045,23.28718034545894,-0.13498624267578127,0.037628015136718755,-0.00863759765625,4742.422613620758
31.045,23.285453260498002,-0.13496682739257812,0.03759203491210938,-0.008642932128906251,4743.540246009827
31.045,23.28718167358394,-0.13499157104492188,0.03761754760742188,-0.008642932128906251,4744.655754327774
31.045,23.285450473632768,-0.134997119140625,0.03762793579101563,-0.008647332763671875,4745.800092458725
31.045,23.283720124511674,-0.13497515258789064,0.037629803466796875,-0.008636462402343751,4746.909415006638
31.045,23.281993397216752,-0.13496898193359375,0.03764590454101563,-0.0086845703125,4748.015918016434
31.045,23.283726284179643,-0.1350086669921875,0.037642193603515624,-0.008657360839843751,4749.138274669647
31.045,23.281990850830034,-0.13501438598632814,0.03765717163085938,-0.008642840576171875,4750.260893821716
31.045,23.280259420165972,-0.13499829711914063,0.0376955322265625,-0.008664569091796876,4751.414655685425
31.045,23.281992498779253,-0.1349774353027344,0.03767650146484375,-0.008656787109375,4752.524696350098
31.045,23.280258269042925,-0.13496361083984373,0.0377003662109375,-0.008640441894531252,4753.614828586578
31.045,23.2785283374023,-0.1349645446777344,0.03771553344726563,-0.008650054931640625,4754.703892230988
31.045,23.276798814697223,-0.13493704833984374,0.03772681274414063,-0.008678179931640625,4755.794933080673
31.045,23.27853195068355,-0.13497078857421876,0.03774567260742188,-0.008670758056640625,4756.896964550018
31.045,23.280263721923784,-0.1349799011230469,0.03772881469726563,-0.00865157470703125,4758.004430294037
31.045,23.281991105956987,-0.13496939697265625,0.03774823608398438,-0.008664862060546875,4759.113210439682
31.045,23.280257927246048,-0.13496651611328125,0.03772328491210938,-0.008664501953125,4760.223547697067
31.045,23.281991834716752,-0.13497319946289063,0.03775135498046875,-0.008661236572265625,4761.338883638382
31.045,23.280257784423785,-0.1349439636230469,0.03774562377929688,-0.008686413574218751,4762.4373145103455
31.045,23.281993231201128,-0.13497054443359377,0.03771070556640625,-0.008688922119140626,4763.546259641647
31.045,23.28372389282222,-0.1349816650390625,0.03769727783203125,-0.00863858642578125,4764.65100812912
31.045,23.285452282714797,-0.1349463623046875,0.03766129760742187,-0.008668383789062501,4765.770073890686
31.045,23.283718679199172,-0.13496290893554688,0.037692822265625,-0.008685595703125,4766.8785841465
31.045,23.281986927490188,-0.13495139770507814,0.03768046264648438,-0.008645623779296875,4767.992328643799
31.045,23.283719600830032,-0.1349526123046875,0.037655212402343756,-0.008660052490234375,4769.110115289688
31.045,23.281981191406203,-0.134961865234375,0.037663513183593754,-0.0086344970703125,4770.208448171616
31.045,23.280252408447218,-0.1349557556152344,0.037671496582031255,-0.008650274658203125,4771.323144674301
31.045,23.281982130126906,-0.13498406372070312,0.03768378295898438,-0.00865013427734375,4772.4338364601135
31.045,23.283709591064405,-0.13495287475585938,0.0377123291015625,-0.008677893066406251,4773.546290874481
31.045,23.281973974609325,-0.13496445922851563,0.0376982421875,-0.008655413818359376,4774.664093017578
31.045,23.280238985595652,-0.13496071166992188,0.03770227661132813,-0.00868841552734375,4775.757308959961
31.045,23.278505335693307,-0.13495468139648437,0.03770796508789063,-0.008701458740234374,4776.906261444092
31.045,23.280245115966743,-0.13495715942382813,0.03771314697265625,-0.008690478515625,4778.011836528778
31.045,23.281982897949163,-0.13493226318359375,0.03773321533203125,-0.008698455810546875,4779.123532295227
31.045,23.280244895019475,-0.13493778076171875,0.037696240234375004,-0.008700018310546875,4780.235542058945
31.045,23.278508364257757,-0.13496756591796874,0.037733489990234376,-0.00868583984375,4781.311497211456
31.045,23.276774691162053,-0.13498866577148438,0.03773048095703125,-0.008698382568359376,4782.455395936966
31.045,23.27851242431635,-0.13496348876953126,0.03775989379882813,-0.008683001708984376,4783.574790239334
31.045,23.280247601318305,-0.1349771240234375,0.03775480346679688,-0.00869212646484375,4784.695532083511
31.045,23.281982058105413,-0.13496452026367187,0.03769812622070313,-0.008680993652343752,4785.795587301254
31.045,23.280247441406193,-0.13498728637695312,0.03771588134765625,-0.00869881591796875,4786.897052764893
31.045,23.28198599609369,-0.13497723388671876,0.0377113525390625,-0.008685186767578125,4788.050277233124
31.045,23.283720474853457,-0.13496929931640625,0.03768093872070313,-0.008691424560546874,4789.167555332184
31.045,23.281980240478457,-0.13497786865234376,0.03767604370117188,-0.008693218994140625,4790.284587144852
31.045,23.280241365966738,-0.13495189208984376,0.037682574462890625,-0.008670709228515625,4791.40357875824
31.045,23.278502873535096,-0.13496759033203126,0.037715496826171875,-0.008695965576171876,4792.531990528107
31.045,23.28024455932611,-0.13494485473632814,0.037725,-0.00868995361328125,4793.636030912399
31.045,23.281976101074157,-0.1349887390136719,0.03771985473632813,-0.0086999755859375,4794.765575408936
31.045,23.280233068847593,-0.1349803466796875,0.0377155517578125,-0.0086931640625,4795.919023990631
31.045,23.27849553710931,-0.13498684692382812,0.0377108154296875,-0.00871195068359375,4797.00843667984
31.045,23.280235827636655,-0.13496035766601563,0.037712451171875,-0.008697857666015626,4798.116817474365
31.045,23.281973242187437,-0.13496820678710938,0.03771063232421876,-0.008684283447265627,4799.260100841522
31.045,23.280231965331968,-0.13493084716796874,0.03771275634765625,-0.008698004150390624,4800.41500043869
31.045,23.28197407592767,-0.13494583129882814,0.03770296630859375,-0.00868905029296875,4801.517872571945
31.045,23.283715128173764,-0.13494769287109376,0.03771541748046875,-0.00867960205078125,4802.657911539078
31.045,23.285448414306575,-0.13498746948242188,0.037673815917968756,-0.008688751220703126,4803.776916980743
31.045,23.283707812499934,-0.13498252563476562,0.03768433837890625,-0.008711053466796875,4804.892874240875
31.045,23.285449656982355,-0.13496895141601561,0.037668518066406254,-0.00869013671875,4806.020778656006
31.045,23.287185079345637,-0.13499244384765627,0.037628649902343755,-0.008685009765625,4807.1368770599365
31.045,23.285448723144466,-0.1350044616699219,0.03764366455078125,-0.008666192626953124,4808.252832889557
31.045,23.283714770507746,-0.1349917175292969,0.03763090820312501,-0.00866881103515625,4809.403677225113
31.045,23.28544909301751,-0.1349857666015625,0.03765538940429688,-0.008684783935546876,4810.516359567642
31.045,23.283708378906184,-0.134984619140625,0.037657861328125,-0.008675775146484375,4811.652497768402
31.045,23.28196967041009,-0.13496928100585937,0.03765020751953125,-0.008684417724609376,4812.76024723053
31.045,23.283710989990166,-0.13496031494140626,0.037673919677734376,-0.00868115234375,4813.923254728317
31.045,23.28544761230462,-0.13500436401367188,0.03767559814453125,-0.008659002685546875,4815.017434120178
31.045,23.287180494384696,-0.13497938232421877,0.03765851440429688,-0.008719580078125,4816.10201716423
31.045,23.28543857788079,-0.134985888671875,0.0376161376953125,-0.00867403564453125,4817.2094786167145
31.045,23.28370226928704,-0.13499356079101563,0.03761815795898438,-0.008672705078125,4818.3334794044495
31.045,23.281967021484306,-0.13498295288085937,0.03766909790039063,-0.008726751708984374,4819.443328857422
31.045,23.2837079956054,-0.13499427490234375,0.03763733520507813,-0.008704052734375,4820.556392669678
31.045,23.281966340331962,-0.13498357543945314,0.0376364013671875,-0.0087083984375,4821.7210965156555
31.045,23.280227856445244,-0.13498591918945313,0.03768499145507813,-0.008701153564453125,4822.836105108261
31.045,23.281968713378838,-0.13497877807617187,0.03769009399414063,-0.008682879638671875,4823.94736289978
31.045,23.283708400878837,-0.1349728271484375,0.03768494262695313,-0.008673321533203125,4825.086297988892
31.045,23.285446729736258,-0.13500714721679688,0.037668115234375,-0.008678662109375,4826.181387424469
31.045,23.28717838256829,-0.1349890625,0.03761876831054688,-0.008674566650390625,4827.285249948502
31.045,23.285442525634696,-0.1349758544921875,0.03760062866210938,-0.008674597167968751,4828.4263508319855
31.045,23.28717842895501,-0.13502014770507814,0.03761159057617188,-0.0086998291015625,4829.548335790634
31.045,23.28543880126946,-0.13501482543945315,0.037632104492187506,-0.008685205078125,4830.6589550971985
31.045,23.28370352783196,-0.13497786865234376,0.03763611450195313,-0.008648724365234376,4831.775805473328
31.045,23.281973283691336,-0.13498914184570313,0.037654150390625,-0.008665576171875,4832.883734703064
31.045,23.283708111572196,-0.13499426879882812,0.03765919799804687,-0.00868426513671875,4833.9865827560425
31.045,23.285442718505788,-0.1349982727050781,0.037633215332031254,-0.00865523681640625,4835.128031015396
31.045,23.28717216186516,-0.13500387573242187,0.03765407104492188,-0.008664654541015625,4836.223932266235
31.045,23.285440651855396,-0.13499276123046874,0.0376211669921875,-0.008666943359375,4837.365956783295
31.045,23.28717402099602,-0.13496791381835938,0.03762972412109375,-0.008644366455078125,4838.534288644791
31.045,23.28890557983391,-0.13499002075195313,0.03758414916992188,-0.008655786132812501,4839.660284280777
31.045,23.290633317871016,-0.13497977905273437,0.037572607421875,-0.008649237060546875,4840.7564153671265
31.045,23.288903740234296,-0.13498900146484377,0.03753898315429688,-0.008693664550781249,4841.9099316596985
31.045,23.290641458740154,-0.1349952880859375,0.03754322509765626,-0.008674963378906251,4843.0099086761475
31.045,23.292373614501873,-0.13501480102539062,0.037554840087890624,-0.008656298828125,4844.109151601791
31.045,23.29410390136711,-0.13502847900390624,0.03752774047851563,-0.008638232421875001,4845.2407579422
31.045,23.295829582519453,-0.13503387451171875,0.037464276123046876,-0.008660516357421875,4846.462748289108
