#Procedure: <__main__.daedalusCenterCalibrationProcedure>
#Parameters:
#	stage X guess: 30.7 mm
#	stage Y guess: 24.4 mm
#	Calibration Name: Ysanity
#	Volts to magnet: 5 V
#	Queued Time: 2026-05-04 15:18:20
#	Scaling from Z field difference to mm: 0.2 mm/T
#	Field Tolerance: 0.005 T
#Data:
X,Y,Xfield,Yfield,Zfield,elapsed_time
30.701610262451172,24.4,-8.679199218750001e-05,0.11480956420898439,0.008031072998046875,74.17481732368469
30.703218012695313,24.4,-7.93212890625e-05,0.11481667480468749,0.008018670654296876,75.31043648719788
30.704820445556642,24.4,-6.3348388671875e-05,0.11477964477539063,0.0080152099609375,76.44762468338013
30.70321161621094,24.4,-9.486083984375e-05,0.11481494140625,0.008016235351562501,77.57850551605225
30.7016074987793,24.4,-7.982177734375e-05,0.1147960693359375,0.008039001464843749,78.69520807266235
30.703213863525395,24.4,-7.728271484375001e-05,0.11481309204101563,0.0080390869140625,79.85057735443115
30.70160654541016,24.4,-7.769775390625001e-05,0.1147985107421875,0.008031719970703125,80.98311495780945
30.700001737060553,24.4,-7.73681640625e-05,0.11482470703125001,0.008030126953125,82.11388278007507
30.698398135986334,24.4,-6.7669677734375e-05,0.11480843505859376,0.00803985595703125,83.25000500679016
30.700007795410162,24.4,-8.388671875e-05,0.1148412780761719,0.008034869384765626,84.40421628952026
30.701617022705083,24.4,-7.9852294921875e-05,0.11478911743164062,0.0080518310546875,85.54432582855225
30.703225180664067,24.4,-6.0052490234375007e-05,0.11479559936523438,0.0080641357421875,86.67237758636475
30.701616228027348,24.4,-7.825927734375e-05,0.1147931396484375,0.00801593017578125,87.81024479866028
30.70001001464844,24.4,-4.4403076171875e-05,0.11478692626953124,0.0080634033203125,88.94409441947937
30.701619122314458,24.4,-6.351318359375001e-05,0.1147871337890625,0.00802529296875,90.08264446258545
30.70322506469727,24.4,-6.962890625e-05,0.11476765747070312,0.008068280029296875,91.21469926834106
30.701613875732427,24.4,-8.604736328125001e-05,0.11482890014648438,0.008040954589843751,92.3403971195221
30.700005367431647,24.4,-7.04833984375e-05,0.1147816162109375,0.008021002197265625,93.46230292320251
