,Freqs,TcSet,TcReal,x1,y1,dx1,dy1,numMeas,xSensitivity,ySensitivity,xFracErr,yFracErr
0,3347620.0000000843,0.010000000000000007,0.010164495915951281,0.00020067820704728625,7.543578729676976e-06,3.8699398541658405e-06,4.367115360602864e-06,100,3.901639489435664e-07,4.4028874835115264e-07,0.019284305511330178,0.5789182451854477
1,3347620.0000000843,0.02999999999999995,0.028461077141994237,0.00019934280956465417,8.075737720305028e-06,1.8798138352097066e-06,2.351548502690616e-06,100,3.171323223251275e-07,3.967159001334073e-07,0.00943005588872276,0.2911868344582389
2,3347620.0000000843,0.049999999999999906,0.04743530952329184,0.0001995493353018458,8.504710794643369e-06,1.8766564112535408e-06,1.8319124083742205e-06,100,4.08729172702303e-07,3.9898408608410946e-07,0.009404473377046535,0.21539972993885192
3,3347620.0000000843,0.07000000000000003,0.07115309999965481,0.00019989211391492338,8.869290557106294e-06,2.0756023085482327e-06,1.5219779510631757e-06,83,5.536573352698653e-07,4.0598059332209774e-07,0.010383612779399769,0.1716008672016872
4,3347620.0000000843,0.08999999999999993,0.07115309999965488,0.00020077966917060868,8.27548527145761e-06,1.743225499921752e-06,1.7226347961553935e-06,65,4.6499735574885943e-07,4.595048805614585e-07,0.008682280965611511,0.20816118205137907
5,3347620.0000000843,0.11000000000000004,0.14227173705132848,0.00020079827852705634,7.050447817611497e-06,1.8402604338238909e-06,9.944614334152125e-07,54,6.94126469270199e-07,3.7510017110325e-07,0.009164722164567396,0.14104939985955522
6,3347620.0000000843,0.12999999999999992,0.14227173705132848,0.00020080418581071226,8.140857145824265e-06,1.5353221226805917e-06,1.305999482900996e-06,46,5.791070136710294e-07,4.926089771169459e-07,0.00764586712414382,0.16042530405669747
7,3347620.0000000843,0.15000000000000008,0.1499967483198128,0.00020074715862422658,7.206492800410183e-06,1.2499096588782872e-06,1.0118921657954512e-06,40,4.840826822844084e-07,3.9189990278212627e-07,0.006226288169876221,0.14041395638914062
8,3347620.0000000843,0.16999999999999996,0.16998760222041123,0.00019993516861863865,5.343960175017095e-06,1.7131562061000447e-06,1.3856757495433157e-06,35,7.06326642149104e-07,5.713079144781832e-07,0.008568558587947885,0.25929754417357403
9,3347620.0000000843,0.1900000000000001,0.1899894348108226,0.00020085794523303592,5.173138350438616e-06,1.4506771044217592e-06,9.647993482084972e-07,32,6.323179086384003e-07,4.2053459329811293e-07,0.007222403389314173,0.18650174861971255
10,3347620.0000000843,0.20999999999999996,0.20997394281585682,0.00020112805875008855,3.7464671233294296e-06,1.3476669630809865e-06,1.0093456183819584e-06,29,6.175402706619701e-07,4.625115725491084e-07,0.006700541791414238,0.2694126453417181
11,3347620.0000000843,0.2300000000000001,0.23002672886447773,0.00020139846139133666,2.5462107224607177e-06,1.56730502626345e-06,1.3986708403445037e-06,26,7.516967596161161e-07,6.70817945989147e-07,0.0077821102278334935,0.5493146454873128
12,3347620.0000000843,0.24999999999999997,0.24995188069090887,0.0002014247585629609,2.0073138408397832e-06,1.09282094162768e-06,1.3537645836948025e-06,24,5.463578824945332e-07,6.768171464960616e-07,0.005425454891564825,0.6744160061828893
13,3347620.0000000843,0.26999999999999985,0.26998046907289264,0.00020213283857901352,8.616148446840555e-07,1.668402709058441e-06,1.0021919130762394e-06,23,8.668961219398614e-07,5.207353585367802e-07,0.008253991388966044,1.1631553463354405
14,3347620.0000000843,0.29,0.2899939667518697,0.00020210800905984082,-8.085804973086137e-07,1.1640283672173426e-06,9.394259588087904e-07,21,6.268419391576656e-07,5.058910987903783e-07,0.005759437108069741,-1.1618211939759864
15,3347620.0000000843,0.3099999999999999,0.31004675981755,0.00020242352391034655,-1.943249412640275e-06,1.3972844084233519e-06,1.20152084152994e-06,20,7.780337053295105e-07,6.690289440937755e-07,0.006902776818776307,-0.618305006920056
16,3347620.0000000843,0.33,0.3300611208379777,0.0002026379908280736,-1.6952963071266578e-06,1.63142527147881e-06,8.413182316510981e-07,19,9.372692534635037e-07,4.833452838388877e-07,0.008050934895337461,-0.4962661855124551
