; from instruments.sagnac1 import myHF2LI, magnet
; from time import sleep

; tc = 0.01
; def setTc(Tc): [myHF2LI.demods[demod].timeconstant(Tc) for demod in range(6)]



; parameters= {
;     'setTc': tc,
;     'magnet.field': ( np.linspace(-0.1, 0.1, 20+1)),
;     'sleep': [10*tc]
; };
; 
; 
; 
; #J2J1 = 0.543
; def dem(demod): return myHF2LI.demods[demod].sample()

magnet.field, magnet.phi, magnet.theta, dem(3)['x'] # X1, dem(3)['y'] # Y1, dem(2)['x'] # X2, dem(2)['y'] # Y2;                      J2J1 * dem(4)['x'] / dem(2)['y'] # DeltaThetaK, J2J1 * (dem(4)['x'] + dem(5)['x']) / 2 / dem(2)['y'] # DeltaThetaK_DualSideband, dem(4)['x'] # DeltaX1_C-M, dem(4)['y'] # DeltaY1_C-M, dem(5)['x'] # DeltaX1_C+M, dem(5)['y'] # DeltaY1_C+M, dem(0)['x'] # TX1, dem(0)['y'] # TY1, dem(1)['x'] # TX2, dem(1)['y'] # TY2-0.1,0.0,0.0,[5.20367561e-08],[-2.01497963e-07],[-7.88497902e-08],[-2.10762447e-07]
-0.1,0.0,0.0,5.550471826139498e-07,-1.4547664645791632e-07,-5.034606752377322e-07,-3.595518758145094e-08
-0.09000000000000001,0.0,0.0,-7.78843761726415e-10,-3.388882635519259e-07,5.587132031700993e-07,-3.8510388018569574e-07
-0.08,0.0,0.0,5.02059079486982e-08,-8.004238661030214e-07,-1.1425210764053824e-06,-9.972440773683595e-08
-0.07,0.0,0.0,4.5724995600938094e-07,1.3122242496679533e-06,5.824717672569919e-07,-8.706268702768581e-08
-0.060000000000000005,0.0,0.0,2.1038941077853865e-06,-3.421359727452484e-07,1.2554269029263716e-06,5.002966908370443e-07
-0.05,0.0,0.0,-3.782973723548559e-07,4.235827945594423e-07,6.487500740884745e-07,1.4265268787343893e-06
-0.04000000000000001,0.0,0.0,5.349909007233274e-07,-6.479439298965423e-08,-7.399659172112851e-07,1.182717938079896e-06
-0.03,0.0,0.0,-2.8055068280620214e-07,-3.003319284925197e-07,2.5124669278375296e-07,-5.211467171058795e-07
-0.020000000000000004,0.0,0.0,8.861037134007091e-08,-1.2491890151246628e-07,-7.062659327250304e-07,3.27217433839115e-07
-0.010000000000000009,0.0,0.0,5.920795388871992e-07,-5.75037141131191e-07,2.1673775070245343e-07,-6.898490482611012e-08
0.0,0.0,0.0,-8.589809443916012e-07,-2.4123045670161344e-07,1.06300841713118e-06,-1.3700933466953385e-06
0.009999999999999995,0.0,0.0,1.1754440406319282e-06,1.0228190057649093e-06,-6.217688609359865e-08,-9.757428524790266e-07
0.01999999999999999,0.0,0.0,-3.118743836632948e-07,-1.4744852943964226e-07,1.5728633845436691e-06,5.681627990252982e-07
0.03,0.0,0.0,2.2632905871444504e-07,-6.1295717818658585e-09,-2.8948719729371868e-08,4.5890053793561375e-07
0.04000000000000001,0.0,0.0,-9.442716563587427e-07,5.345078289888483e-07,-5.602781326015647e-07,-2.198247312179429e-07
0.04999999999999999,0.0,0.0,-3.661847341532203e-08,-7.527669013745188e-07,2.654188462640724e-07,-8.083086888269278e-07
0.06,0.0,0.0,-3.6101484543316463e-07,-8.37778825933205e-08,6.97091008373733e-07,9.984612389150485e-07
0.07,0.0,0.0,1.7075590702733413e-07,1.6259255739526074e-07,-4.83637905805472e-07,-1.7156486462237901e-06
0.07999999999999999,0.0,0.0,1.6068142308074816e-07,-7.36253527603832e-08,-1.0739110835940815e-06,2.7421969220148296e-07
0.09,0.0,0.0,2.8584910236846654e-07,-1.6376934139727522e-07,-9.548144156234366e-07,-8.55514727556518e-07
0.1,0.0,0.0,-9.424386721306967e-07,6.499132078753861e-07,-9.372696170115633e-09,9.681529681814454e-07
