,level_0,level_1,timestamp,x,y,frequency,phase,dio,trigger,auxin0,auxin1,Time,TcSet,TcReal
45,0.5,0,216470646751232,0.0006040090388847586,-0.00016917696261553646,0.5000003611144166,3.6054851096634706,526385151,3,-0.007934691386282139,-0.0027466239414053557,47.16199851036072,0.1,0.07115309999965486
46,0.5,0,216470862479360,-0.0005858740127596088,0.00021792077436057417,0.5000003611144166,0.549557002834415,526385151,3,-0.008545052262149997,-0.003356984817273213,48.18099641799927,0.1,0.07115309999965486
47,0.5,0,216471075405824,0.0005725687663437574,-0.00024272470762043131,0.5000003611144166,3.734916713610864,526385151,3,-0.008239871824216068,-0.0027466239414053557,49.20000433921814,0.1,0.07115309999965486
48,0.5,0,216471291133952,-0.0005476016197133075,0.0002954673494868156,0.5000003611144166,0.6789886067818087,526385151,3,-0.007934691386282139,-0.0027466239414053557,50.227994441986084,0.1,0.07115309999965486
49,0.5,0,216471507795968,0.0005288202486248279,-0.0003527432306254397,0.5000003611144166,3.9203394706732784,526385151,3,-0.0073243305104142824,-0.0039673456931410694,51.25499701499939,0.1,0.07115309999965486
50,0.5,0,216471723524096,-0.0004925196809876232,0.0003964967078207921,0.5000003611144166,0.8643154885820398,526385151,3,-0.007934691386282139,-0.003356984817273213,52.28100919723511,0.1,0.07115309999965486
51,0.5,0,216471937384448,0.0004657577075038467,-0.000424807197028014,0.5000003611144166,4.063768862899427,526385151,3,-0.007934691386282139,-0.0027466239414053557,53.29699420928955,0.1,0.07115309999965486
52,0.5,0,216472153112576,-0.0004258778231380027,0.00045448036546332746,0.5000003611144166,1.0078407560703717,526385151,3,-0.009155413138017853,-0.0030518043793392844,54.32701373100281,0.1,0.07115309999965486
53,0.5,0,216472368840704,0.0003978699921346484,-0.000506225460875381,0.5000003611144166,4.235193831683087,526385151,3,-0.008239871824216068,-0.0015259021896696422,55.35899519920349,0.1,0.07115309999965486
54,0.5,0,216472585502720,-0.00033630618990592863,0.0005290830586134869,0.5000003611144166,1.1931676378706029,526385151,3,-0.007629510948348211,-0.0036621652552071412,56.387996196746826,0.1,0.07115309999965486
55,0.5,0,216472802164736,0.0002782020895950192,-0.0005539552310015511,0.5000003611144166,4.4345185017620725,526385151,3,-0.007934691386282139,-0.0027466239414053557,57.41199541091919,0.1,0.07115309999965486
56,0.5,0,216473017892864,-0.00023690593250281188,0.0005923929292493197,0.5000003611144166,1.3784945196708338,526385151,3,-0.0073243305104142824,-0.0027466239414053557,58.44099426269531,0.1,0.07115309999965486
57,0.5,0,216473234554880,0.0001744794005000299,-0.000611423061940578,0.5000003611144166,4.6198453835623035,526385151,3,-0.0073243305104142824,-0.0030518043793392844,59.471997022628784,0.1,0.07115309999965486
58,0.5,0,216473450283008,-0.00012190768985812772,0.0006182961315829072,0.5000003611144166,1.563917276733248,526385151,3,-0.009155413138017853,-0.0024414435034714275,60.51099753379822,0.1,0.07115309999965486
59,0.5,0,216473667878912,5.242889285385989e-05,-0.0006412709519117429,0.5000003611144166,4.819170053641289,526385151,3,-0.008239871824216068,-0.0030518043793392844,61.539998054504395,0.1,0.07115309999965486
60,0.5,0,216473881739264,-1.7831039760518783e-05,0.0006320875758735308,0.5000003611144166,1.735246370254724,526385151,3,-0.008239871824216068,-0.0027466239414053557,62.56399607658386,0.1,0.07115309999965486
61,0.5,0,216474097467392,-3.91485163437032e-05,-0.0006366280395635177,0.5000003611144166,4.962599445867438,526385151,3,-0.008239871824216068,-0.0030518043793392844,63.5909948348999,0.1,0.07115309999965486
62,0.5,0,216474312261632,8.511288722460378e-05,0.0006339415714117369,0.5000003611144166,1.892673550759628,526385151,3,-0.008850232700083924,-0.0030518043793392844,64.61200642585754,0.1,0.07115309999965486
63,0.5,0,216474526121984,-0.00011805731473712538,-0.0006098942974274165,0.5000003611144166,5.092126925077015,526385151,3,-0.008545052262149997,-0.0030518043793392844,65.62999439239502,0.1,0.07115309999965486
64,0.5,0,216474739982336,0.00015058999108231476,0.0005996219882138869,0.5000003611144166,2.00820324169045,526385151,3,-0.008239871824216068,-0.0030518043793392844,66.6449966430664,0.1,0.07115309999965486
65,0.5,0,216474954776576,-0.00018787769865860358,-0.000578968492464521,0.5000003611144166,5.221558529024409,526385151,3,-0.006713969634546426,-0.0027466239414053557,67.67299365997314,0.1,0.07115309999965486
66,0.5,0,216475170504704,0.0002426876708176262,0.0005668408405733671,0.5000003611144166,2.1656304221953535,526385151,3,-0.007934691386282139,-0.0039673456931410694,68.70301294326782,0.1,0.07115309999965486
67,0.5,0,216475386232832,-0.0002828677209546137,-0.0005314397263500033,0.5000003611144166,5.392983497808068,526385151,3,-0.007934691386282139,-0.0027466239414053557,69.72499823570251,0.1,0.07115309999965486
68,0.5,0,216475601027072,0.00032597022643419396,0.0005157760273947087,0.5000003611144166,2.3230576027002576,526385151,3,-0.007629510948348211,-0.0024414435034714275,70.74699378013611,0.1,0.07115309999965486
69,0.5,0,216475817689088,-0.00037701311878585083,-0.00047742095549344515,0.5000003611144166,5.564408466591727,526385151,3,-0.008239871824216068,-0.0021362630655374993,71.77499628067017,0.1,0.07115309999965486
70,0.5,0,216476033417216,0.0004241294620586554,0.0004510950956853172,0.5000003611144166,2.5083844845004886,526385151,3,-0.010070954451819639,-0.0018310826276035706,72.81202006340027,0.1,0.07115309999965486
71,0.5,0,216476251013120,-0.00047847036753722054,-0.0004089422337261917,0.5000003611144166,5.763733136670713,526385151,3,-0.008239871824216068,-0.0030518043793392844,73.84299635887146,0.1,0.07115309999965486
72,0.5,0,216476464873472,0.0005155377723980135,0.0003926794809031071,0.5000003611144166,2.6798094532841477,526385151,3,-0.007629510948348211,-0.0027466239414053557,74.86299443244934,0.1,0.07115309999965486
73,0.5,0,216476680601600,-0.0005328731164959332,-0.0003406924691553804,0.5000003611144166,5.907162528896862,526385151,3,-0.007629510948348211,-0.0027466239414053557,75.88399648666382,0.1,0.07115309999965486
74,0.5,0,216476895395840,0.0005460868735944234,0.00029172082741785903,0.5000003611144166,2.8372366337890518,526385151,3,-0.008850232700083924,-0.0030518043793392844,76.90901207923889,0.1,0.07115309999965486
75,0.5,0,216477111123968,-0.00057867317608726,-0.00024873948859919674,0.5000003611144166,6.0645897094017664,526385151,3,-0.007629510948348211,-0.0021362630655374993,77.93499493598938,0.1,0.07115309999965486
76,0.5,0,216477328719872,0.0005855355600936438,0.00017849003989643957,0.5000003611144166,3.036561303868038,526385151,3,-0.008545052262149997,-0.0030518043793392844,78.9789981842041,0.1,0.07115309999965486
77,0.5,0,216477544448000,-0.0006176273681851894,-0.00013154243820612775,0.5000003611144166,6.263914379480752,526385151,3,-0.008545052262149997,-0.0021362630655374993,80.00199580192566,0.1,0.07115309999965486
78,0.5,0,216477762043904,0.0006371798890869954,5.849230367181209e-05,0.5000003611144166,3.235885973947024,526385151,3,-0.008545052262149997,-0.0015259021896696422,81.0379958152771,0.1,0.07115309999965486
79,0.5,0,216477978705920,-0.0006347203666238789,1.2956471232947538e-06,0.5000003611144166,0.19395565539672394,526385151,3,-0.008850232700083924,-0.0027466239414053557,82.07001256942749,0.1,0.07115309999965486
80,0.5,0,216478194434048,0.0006267111423785936,-5.881786979697505e-05,0.5000003611144166,3.4213087310094386,526385151,3,-0.008239871824216068,-0.0012207217517357137,83.09499931335449,0.1,0.07115309999965486
81,0.5,0,216478408294400,-0.0006281607544015069,9.1274079773483e-05,0.5000003611144166,0.33738504762287275,526385151,3,-0.007019150072480354,-0.0030518043793392844,84.11599469184875,0.1,0.07115309999965486
82,0.5,0,216478624022528,0.0006027207649015821,-0.000139973267881781,0.5000003611144166,3.5647381232355873,526385151,3,-0.007629510948348211,-0.0024414435034714275,85.13899445533752,0.1,0.07115309999965486
83,0.5,0,216478838816768,-0.0005905702863890718,0.0001844636487706989,0.5000003611144166,0.4948122281277767,526385151,3,-0.006713969634546426,-0.003356984817273213,86.17401838302612,0.1,0.07115309999965486
84,0.5,0,216479056412672,0.0005695612482825472,-0.0002558314642371368,0.5000003611144166,3.750065005035818,526385151,3,-0.007934691386282139,-0.0036621652552071412,87.2039966583252,0.1,0.07115309999965486
85,0.5,0,216479273074688,-0.0005471387408240443,0.00030978031124324917,0.5000003611144166,0.708134686485518,526385151,3,-0.009155413138017853,-0.0030518043793392844,88.22999405860901,0.1,0.07115309999965486
86,0.5,0,216479486935040,0.0005234113910523232,-0.00034401381424457964,0.5000003611144166,3.9074921855407223,526385151,3,-0.008545052262149997,-0.003356984817273213,89.25099468231201,0.1,0.07115309999965486
87,0.5,0,216479700795392,-0.0005036647146130585,0.00037019690193903067,0.5000003611144166,0.8236643774163398,526385151,3,-0.008545052262149997,-0.0027466239414053557,90.27400803565979,0.1,0.07115309999965486
88,0.5,0,216479918391296,0.00046198982652703464,-0.0004252738709885336,0.5000003611144166,4.078917154324381,526385151,3,-0.008850232700083924,-0.0024414435034714275,91.29899501800537,0.1,0.07115309999965486
89,0.5,0,216480133185536,-0.00043201812033647375,0.0004655191111171822,0.5000003611144166,1.0089912592165708,526385151,3,-0.009155413138017853,-0.0027466239414053557,92.32699918746948,0.1,0.07115309999965486
90,0.5,0,216480347979776,0.00040474006399316976,-0.0005031155309854329,0.5000003611144166,4.22234654655053,526385151,3,-0.007629510948348211,-0.0036621652552071412,93.34901213645935,0.1,0.07115309999965486
91,0.5,0,216480561840128,-0.0003707221187049339,0.0005114740310771303,0.5000003611144166,1.1384228631639643,526385151,3,-0.007934691386282139,-0.0006103608758678569,94.36899590492249,0.1,0.07115309999965486
92,0.5,0,216480778502144,0.0003074442485649159,-0.0005366469922246337,0.5000003611144166,4.379773727055434,526385151,3,-0.007019150072480354,-0.0027466239414053557,95.39499735832214,0.1,0.07115309999965486
93,0.5,0,216480993296384,-0.00026692575139974017,0.0005617778941347743,0.5000003611144166,1.3098478319476237,526385151,3,-0.008239871824216068,-0.0024414435034714275,96.42199897766113,0.1,0.07115309999965486
94,0.5,0,216481207156736,0.00023715131789299001,-0.0005726563085436894,0.5000003611144166,4.509301206265011,526385151,3,-0.008239871824216068,-0.0036621652552071412,97.44301724433899,0.1,0.07115309999965486
95,0.5,0,216481421950976,-0.00019520342707933757,0.0005937280188378866,0.5000003611144166,1.4393753111572005,526385151,3,-0.008239871824216068,-0.0021362630655374993,98.46199679374695,0.1,0.07115309999965486
96,0.5,0,216481635811328,0.00015911994497625918,-0.0006002179424804312,0.5000003611144166,4.638732810212405,526385151,3,-0.0073243305104142824,-0.0039673456931410694,99.48899722099304,0.1,0.07115309999965486
97,0.5,0,216481851539456,-0.00010926845425380833,0.0006095051613316033,0.5000003611144166,1.5828047033833492,526385151,3,-0.008239871824216068,-0.0030518043793392844,100.50899767875671,0.1,0.07115309999965486
98,0.5,0,216482066333696,6.508142880723448e-05,-0.0006375683983721408,0.5000003611144166,4.7961599907173085,526385151,3,-0.008239871824216068,-0.003356984817273213,101.53301572799683,0.1,0.07115309999965486
99,0.5,0,216482281127936,-2.0005327930652907e-05,0.0006461844305076511,0.5000003611144166,1.7262340956094981,526385151,3,-0.008239871824216068,-0.0015259021896696422,102.55601072311401,0.1,0.07115309999965486
100,0.5,0,216482494988288,-1.0890576359650138e-05,-0.0006445822392565346,0.5000003611144166,4.925591594664702,526385151,3,-0.0073243305104142824,-0.0027466239414053557,103.57499623298645,0.1,0.07115309999965486
101,0.5,0,216482710716416,7.2003147342254e-05,0.0006398847038903312,0.5000003611144166,1.8696634878356468,526385151,3,-0.009155413138017853,-0.0018310826276035706,104.59799766540527,0.1,0.07115309999965486
102,0.5,0,216482926444544,-0.00012871271229897,-0.0006410743667576089,0.5000003611144166,5.097016563448362,526385151,3,-0.007934691386282139,-0.0027466239414053557,105.6249942779541,0.1,0.07115309999965486
103,0.5,0,216483140304896,0.00016261227846060057,0.0006239552158798875,0.5000003611144166,2.0130928800617958,526385151,3,-0.008545052262149997,-0.0021362630655374993,106.64601016044617,0.1,0.07115309999965486
104,0.5,0,216483355099136,-0.0002023334014854199,-0.0006103592373719402,0.5000003611144166,5.226544042657938,526385151,3,-0.008545052262149997,-0.0018310826276035706,107.67500066757202,0.1,0.07115309999965486
105,0.5,0,216483572695040,0.0002763269191163143,0.0005897348236123297,0.5000003611144166,2.19851563712421,526385151,3,-0.007934691386282139,-0.0030518043793392844,108.70699739456177,0.1,0.07115309999965486
106,0.5,0,216483789357056,-0.00033447343087974715,-0.0005626578896169036,0.5000003611144166,5.439770625753496,526385151,3,-0.008239871824216068,-0.0030518043793392844,109.73300790786743,0.1,0.07115309999965486
107,0.5,0,216484003217408,0.00036378618770747495,0.0005406754376651113,0.5000003611144166,2.355942817629114,526385151,3,-0.009155413138017853,-0.0027466239414053557,110.75499987602234,0.1,0.07115309999965486
108,0.5,0,216484219879424,-0.00042035520764489935,-0.0005008921247552941,0.5000003611144166,5.5971978062584,526385151,3,-0.008239871824216068,-0.0027466239414053557,111.77899646759033,0.1,0.07115309999965486
109,0.5,0,216484433739776,0.0004462803579896201,0.00047641236001394493,0.5000003611144166,2.513369998134018,526385151,3,-0.007629510948348211,-0.0036621652552071412,112.7999963760376,0.1,0.07115309999965486
110,0.5,0,216484647600128,-0.00047264214090112535,-0.00045083233642650083,0.5000003611144166,5.712727497189222,526385151,3,-0.007934691386282139,-0.0027466239414053557,113.8230094909668,0.1,0.07115309999965486
111,0.5,0,216484863328256,0.000499184721585529,0.000401553390977293,0.5000003611144166,2.6567993903601668,526385151,3,-0.007629510948348211,-0.0030518043793392844,114.84599614143372,0.1,0.07115309999965486
112,0.5,0,216485078122496,-0.0005322849861188997,-0.00036511420103358945,0.5000003611144166,5.870154677694126,526385151,3,-0.008850232700083924,-0.003356984817273213,115.88299465179443,0.1,0.07115309999965486
113,0.5,0,216485295718400,0.0005631790160856363,0.0002985826394182462,0.5000003611144166,2.8421262721603977,526385151,3,-0.009155413138017853,-0.0018310826276035706,116.91599988937378,0.1,0.07115309999965486
114,0.5,0,216485510512640,-0.0005831675154553996,-0.000259622211449441,0.5000003611144166,6.055481559494357,526385151,3,-0.008850232700083924,-0.0027466239414053557,117.93599700927734,0.1,0.07115309999965486
115,0.5,0,216485728108544,0.0005975367640285908,0.00019099169360005182,0.5000003611144166,3.027549029222812,526385151,3,-0.008850232700083924,-0.0027466239414053557,118.97600293159485,0.1,0.07115309999965486
116,0.5,0,216485943836672,-0.0006164658254387453,-0.00013431968152219427,0.5000003611144166,6.254902104835526,526385151,3,-0.006713969634546426,-0.0024414435034714275,119.9940025806427,0.1,0.07115309999965486
117,0.5,0,216486157697024,0.0006307614518915221,9.987854101141542e-05,0.5000003611144166,3.170978421448961,526385151,3,-0.007934691386282139,-0.0030518043793392844,121.01299929618835,0.1,0.07115309999965486
118,0.5,0,216486372491264,-0.0006165360642714279,-5.4236917973660926e-05,0.5000003611144166,0.10105252634115029,526385151,3,-0.009155413138017853,-0.0027466239414053557,122.03800964355469,0.1,0.07115309999965486
119,0.5,0,216486588219392,0.000625430758966482,5.21392071453246e-06,0.5000003611144166,3.3284056019538646,526385151,3,-0.008239871824216068,-0.0036621652552071412,123.06100964546204,0.1,0.07115309999965486
120,0.5,0,216486802079744,-0.0006307439099869407,3.657457572354506e-05,0.5000003611144166,0.2444819185672991,526385151,3,-0.007629510948348211,-0.004882887006942855,124.0849962234497,0.1,0.07115309999965486
121,0.5,0,216487016873984,0.0006243849088178472,-7.746913986298408e-05,0.5000003611144166,3.4578372059012583,526385151,3,-0.008850232700083924,-0.0027466239414053557,125.10900282859802,0.1,0.07115309999965486
122,0.5,0,216487232602112,-0.0006183336028979523,0.0001351837025958038,0.5000003611144166,0.40190909907220307,526385151,3,-0.009155413138017853,-0.0030518043793392844,126.12799620628357,0.1,0.07115309999965486
123,0.5,0,216487446462464,0.0006064774427087434,-0.00016766453820521337,0.5000003611144166,3.6013624733895906,526385151,3,-0.0073243305104142824,-0.0021362630655374993,127.14799523353577,0.1,0.07115309999965486
124,0.5,0,216487663124480,-0.0005919918786420568,0.0002289326131941702,0.5000003611144166,0.559336279577107,526385151,3,-0.008239871824216068,-0.0024414435034714275,128.17599964141846,0.1,0.07115309999965486
125,0.5,0,216487877918720,0.0005739417165762026,-0.0002722431995821686,0.5000003611144166,3.772691566911066,526385151,3,-0.007934691386282139,-0.0012207217517357137,129.19999599456787,0.1,0.07115309999965486
126,0.5,0,216488091779072,-0.0005480533641176354,0.0002992442649337779,0.5000003611144166,0.6888637587866839,526385151,3,-0.008850232700083924,-0.0024414435034714275,130.22399806976318,0.1,0.07115309999965486
127,0.5,0,216488307507200,0.0005265240845464795,-0.0003500368274748947,0.5000003611144166,3.9161209591372153,526385151,3,-0.008850232700083924,-0.0030518043793392844,131.2449996471405,0.1,0.07115309999965486
128,0.5,0,216488521367552,-0.0005195562778061447,0.0003931339181806329,0.5000003611144166,0.8322931510128327,526385151,3,-0.008850232700083924,-0.0030518043793392844,132.27100777626038,0.1,0.07115309999965486
129,0.5,0,216488738029568,0.0004646618089605383,-0.0004308256730785401,0.5000003611144166,4.073548139642119,526385151,3,-0.007629510948348211,-0.0027466239414053557,133.2969949245453,0.1,0.07115309999965486
130,0.5,0,216488950956032,-0.0004469352426434823,0.00045280835756706034,0.5000003611144166,0.9757225432389814,526385151,3,-0.007934691386282139,-0.0024414435034714275,134.3179965019226,0.1,0.07115309999965486
131,0.5,0,216489166684160,0.00040899881828962447,-0.0004882521522628408,0.5000003611144166,4.203075618851696,526385151,3,-0.009155413138017853,-0.0024414435034714275,135.34199833869934,0.1,0.07115309999965486
132,0.5,0,216489381478400,-0.0003714089824795205,0.0005149184962154326,0.5000003611144166,1.1331497237438855,526385151,3,-0.007934691386282139,-0.0021362630655374993,136.36101579666138,0.1,0.07115309999965486
133,0.5,0,216489596272640,0.0003372036358132401,-0.0005426260319335485,0.5000003611144166,4.346505011077845,526385151,3,-0.008850232700083924,-0.0027466239414053557,137.38899898529053,0.1,0.07115309999965486
134,0.5,0,216489812000768,-0.00028874323467992577,0.000574144832882946,0.5000003611144166,1.2905769042487893,526385151,3,-0.007019150072480354,-0.0027466239414053557,138.4229929447174,0.1,0.07115309999965486
135,0.5,0,216490029596672,0.0002192783874143982,-0.0005930227993144234,0.5000003611144166,4.545829681156831,526385151,3,-0.008545052262149997,-0.0030518043793392844,139.443993806839,0.1,0.07115309999965486
136,0.5,0,216490244390912,-0.00017846909946918915,0.0006077185377670799,0.5000003611144166,1.4759037860490205,526385151,3,-0.008850232700083924,-0.0024414435034714275,140.4710214138031,0.1,0.07115309999965486
137,0.5,0,216490458251264,0.0001422399229772844,-0.0006165036801441822,0.5000003611144166,4.675357160366408,526385151,3,-0.007934691386282139,-0.0027466239414053557,141.48799753189087,0.1,0.07115309999965486
