,Freqs,TcSet,TcReal,x1,y1,dx1,dy1,xSensitivity,ySensitivity
37,2505.9361681363625,0.010000000000000005,0.010164495915951288,1.4283595350731989e-08,1.624374392050762e-08,4.275385189408121e-08,4.052523503756025e-08,4.310405927778604e-09,4.085718726894486e-09
38,3154.7867224009683,0.010000000000000005,0.010164495915951288,1.8741594639095123e-08,1.5338704570278703e-08,3.938363642411187e-08,3.685980231124712e-08,3.970623753867437e-09,3.7161730075867696e-09
39,3971.641173621411,0.010000000000000005,0.010164495915951288,2.234937128869919e-08,1.1779492022623223e-08,3.6861845004093296e-08,3.92116023403677e-08,3.7163789500916603e-09,3.9532794281166735e-09
40,5000.0,0.010000000000000005,0.010164495915951288,1.6354215723198793e-08,1.1729975462883246e-08,3.221883751371028e-08,3.665269029288681e-08,3.2482749986898447e-09,3.6952921551698662e-09
41,6294.627058970844,0.010000000000000005,0.010164495915951288,1.5945302783231665e-08,7.910612812864205e-09,3.718255683534938e-08,3.473187140958478e-08,3.748712836216815e-09,3.5016368765464127e-09
42,7924.46596230557,0.010000000000000005,0.010164495915951288,2.1830107525449985e-08,1.6186208641284482e-08,3.3883704336515806e-08,3.0468540008549764e-08,3.416125414595326e-09,3.0718115361622862e-09
43,9976.311574844394,0.010000000000000005,0.010164495915951288,2.3935625787306493e-08,1.0829474262380669e-08,3.362735136089396e-08,3.6173707216527766e-08,3.3902801319653166e-09,3.647001500639871e-09
44,12559.43215754791,0.010000000000000005,0.010164495915951288,1.3767910763855656e-08,1.7568033215920923e-08,3.152896546408277e-08,2.9488974223624595e-08,3.1787227024548744e-09,2.9730525710881923e-09
45,15811.388300841898,0.010000000000000005,0.010164495915951288,2.5442457724080825e-08,1.3009864030677161e-08,3.3795139012382186e-08,3.290543832942556e-08,3.407196336132713e-09,3.3174974919849224e-09
46,19905.358527674885,0.010000000000000005,0.010164495915951288,2.4395241104060742e-08,1.369010495568561e-08,3.0757080702528075e-08,2.9676040899973403e-08,3.100901956384789e-09,2.991912469668123e-09
47,25059.361681363625,0.010000000000000005,0.010164495915951288,1.9014151123244067e-08,1.8655416966129175e-08,2.912295100604279e-08,2.816156880577299e-08,2.9361504306523354e-09,2.8392247186680667e-09
48,31547.867224009715,0.010000000000000005,0.010164495915951288,1.4384243780812067e-08,8.20598266844738e-09,2.8151486879801354e-08,2.69915442956038e-08,2.8382082677157827e-09,2.721263871613308e-09
49,39716.41173621411,0.010000000000000005,0.010164495915951288,1.609502947840131e-08,7.245654557395588e-09,2.9374591052882056e-08,2.5750965550562888e-08,2.961520559927462e-09,2.5961898083511677e-09
50,50000.0,0.010000000000000005,0.010164495915951288,9.340050610817014e-09,4.961373083267907e-09,2.6029940021088238e-08,2.9857091011991253e-08,2.6243157702979516e-09,3.0101657834981865e-09
51,62946.27058970844,0.010000000000000005,0.010164495915951288,1.3634184891915606e-08,7.821041253674259e-09,2.9552421342703516e-08,3.09634422848185e-08,2.9794492541018256e-09,3.1217071504939438e-09
52,79244.6596230557,0.010000000000000005,0.010164495915951288,1.4140891774915028e-08,1.530857618074385e-08,2.8012624216750857e-08,2.081924076546704e-08,2.8242082555661674e-09,2.098977631995364e-09
53,99763.11574844414,0.010000000000000005,0.010164495915951288,1.1589682148834812e-08,1.790207539597063e-08,2.73880971570754e-08,2.516434989193579e-08,2.7612439840251533e-09,2.5370477310820073e-09
54,125594.32157547912,0.010000000000000005,0.010164495915951288,1.8535793259055906e-08,1.4682042247684033e-08,2.4232061389296572e-08,2.6581148331258336e-08,2.4430552202286814e-09,2.6798881096858546e-09
55,158113.88300841895,0.010000000000000005,0.010164495915951288,1.7082503614975875e-08,1.5816826250509464e-08,2.74079378371106e-08,2.882966760027951e-08,2.7632443040208056e-09,2.906581854378717e-09
56,199053.58527674887,0.010000000000000005,0.010164495915951288,1.7966749283732827e-08,8.931896151009358e-09,2.7529068042933463e-08,3.154693230896651e-08,2.7754565453530114e-09,3.1805341040306253e-09
57,250593.61681363627,0.010000000000000005,0.010164495915951288,1.7289447084789884e-08,9.713655276530379e-09,2.6409875123808668e-08,2.510831926871118e-08,2.6626204948171483e-09,2.5313987726891396e-09
58,315478.67224009713,0.010000000000000005,0.010164495915951288,1.1655883353084668e-08,9.93934088147465e-09,2.4796420199572113e-08,2.863709860450834e-08,2.4999533815272786e-09,2.8871672167705124e-09
59,397164.117362141,0.010000000000000005,0.010164495915951288,1.1837198932780378e-08,1.288781973838599e-08,2.49950695674762e-08,2.463861773966934e-08,2.5199810369320958e-09,2.4840438756360184e-09
60,500000.0,0.010000000000000005,0.010164495915951288,1.1115997064566172e-08,7.582905616351907e-09,2.4659837340224638e-08,2.7615690853798564e-08,2.4861832171916106e-09,2.7841897813280715e-09
61,629462.7058970844,0.010000000000000005,0.010164495915951288,1.1828783425621794e-08,1.6039027158444915e-08,2.632346206124742e-08,3.012621420150961e-08,2.6539084054825013e-09,3.0372985479161503e-09
62,792446.5962305571,0.010000000000000005,0.010164495915951288,7.676459997199672e-09,1.9821319889131644e-08,2.832888688052917e-08,2.1171037743192415e-08,2.8560935805203343e-09,2.1344454953803704e-09
63,997631.1574844415,0.010000000000000005,0.010164495915951288,6.048006234659758e-09,1.9460274214967908e-08,2.6478512649108193e-08,2.8421057171875414e-08,2.669540470043055e-09,2.865386108622087e-09
64,1255943.215754791,0.010000000000000005,0.010164495915951288,4.244705922626595e-09,1.7563769171450063e-08,2.7980535738004598e-08,2.780214651616287e-08,2.820973123224316e-09,2.8029880780128725e-09
65,1581138.8300841895,0.010000000000000005,0.010164495915951288,9.393084841621414e-10,2.1485310137607993e-08,2.6927504492436377e-08,3.068414208808278e-08,2.7148074347086173e-09,3.0935483491157214e-09
66,1990535.8527674887,0.010000000000000005,0.010164495915951288,-2.627461844143323e-09,1.924332931778123e-08,2.686328132965266e-08,2.8383404818682615e-08,2.7083325116478965e-09,2.8615900313283e-09
67,2505936.1681363625,0.010000000000000005,0.010164495915951288,-8.535234007611961e-09,2.1514341791373032e-08,2.6378251481846898e-08,2.7820973534259943e-08,2.659432226913062e-09,2.804886201499128e-09
