,Freqs,TcSet,TcReal,x1,y1,dx1,dy1,xSensitivity,ySensitivity
0,12559.4322,0.09999999999999981,0.07115309999965477,-6.335725851785144e-09,1.3725231357421875e-08,2.2895751378662527e-07,2.3105503728004556e-07,6.107335998377294e-08,6.163286469392394e-08
1,15811.3883,0.09999999999999981,0.07115309999965477,3.84088016744265e-08,2.2175034280511632e-08,2.0823467758885437e-07,2.4267265825569087e-07,5.554563908018775e-08,6.4731811464729e-08
2,19905.3585,0.09999999999999981,0.07115309999965477,2.204312708973287e-08,-3.641584428607006e-09,2.113337513745751e-07,2.0864027925333284e-07,5.6372302707868406e-08,5.5653831452017034e-08
3,25059.3617,0.09999999999999981,0.07115309999965477,4.03262345595769e-08,4.4454689249502475e-08,2.615200952595923e-07,2.845261545543035e-07,6.975927828979022e-08,7.589603841561579e-08
4,31547.8672,0.09999999999999981,0.07115309999965477,4.0384197904177164e-08,5.436416405631898e-09,3.0286371075652844e-07,3.054125999404234e-07,8.07874968903303e-08,8.146740131500813e-08
5,39716.4117,0.09999999999999981,0.07115309999965477,2.2927481693065577e-08,3.348673755625909e-08,1.9394089641113478e-07,2.0843765301629584e-07,5.173283892806127e-08,5.5599781838566695e-08
6,50000.0,0.09999999999999981,0.07115309999965477,-2.6161458100141157e-08,2.1929786392400807e-08,2.3366238959064174e-07,2.0339572393698129e-07,6.232836388779606e-08,5.425487052912349e-08
7,62946.2706,0.09999999999999981,0.07115309999965477,-8.079177996329207e-09,-1.7678581096404795e-08,2.3399369567678473e-07,2.392140271113348e-07,6.241673825703682e-08,6.380923757127205e-08
