,Freqs,TcSet,TcReal,x1,y1,dx1,dy1,xSensitivity,ySensitivity
38,3154.7867224009683,0.10000000000000002,0.07115309999965483,2.024699351133943e-08,9.688848541881375e-09,2.26731083193157e-07,2.1762406916924748e-07,6.047946989969172e-08,5.8050215944838604e-08
39,3971.641173621411,0.10000000000000002,0.07115309999965483,1.3645886933180958e-08,2.6201446070435055e-08,2.2942092925911204e-07,2.2804966540836238e-07,6.119697392203232e-08,6.083119561930486e-08
40,5000.0,0.10000000000000002,0.07115309999965483,2.3222367712959565e-08,1.1231702826716718e-08,2.28647504114899e-07,2.3672365685665515e-07,6.099066633477818e-08,6.31449428008516e-08
41,6294.627058970844,0.1,0.07115309999965481,2.5279744253689567e-08,7.607344023396743e-09,2.121838728980518e-07,2.227984216297457e-07,5.6599068700277095e-08,5.94304505799746e-08
42,7924.46596230557,0.10000000000000002,0.07115309999965483,1.5620073347672237e-08,6.785139896909802e-09,2.181751599189969e-07,2.1224668746280722e-07,5.819721685861748e-08,5.6615824195487044e-08
43,9976.311574844394,0.10000000000000002,0.07115309999965483,1.6111354421962355e-08,1.565842686505676e-08,2.1892733208985246e-07,2.193702420903899e-07,5.839785531332768e-08,5.851599951159341e-08
44,12559.43215754791,0.10000000000000002,0.07115309999965483,2.5259182312787218e-08,8.481407305012528e-09,2.162112844841247e-07,2.227671103410506e-07,5.7673362151193395e-08,5.9422098438241386e-08
45,15811.388300841898,0.10000000000000002,0.07115309999965483,1.496134395521702e-08,1.3042811122188523e-08,2.1994023418626834e-07,2.2475680414394296e-07,5.866804227220764e-08,5.99528400761628e-08
46,19905.358527674885,0.10000000000000002,0.07115309999965483,5.679542262899786e-08,5.257912512277794e-08,7.843966614473135e-07,8.317559928555378e-07,2.092341888342077e-07,2.2186707188682868e-07
47,25059.361681363625,0.10000000000000002,0.07115309999965483,1.6103761167622612e-08,2.1224559357126314e-08,2.6158105675639143e-07,2.603636808288577e-07,6.977553948767621e-08,6.945081007815293e-08
48,31547.867224009715,0.10000000000000002,0.07115309999965483,3.489786635686439e-09,2.0981271881303387e-09,2.927488370910763e-07,2.947815582346484e-07,7.808940102815981e-08,7.863162001060256e-08
49,39716.41173621411,0.10000000000000002,0.07115309999965483,2.495922886803653e-08,-5.804474865103041e-09,2.1206271586530563e-07,2.12943748969222e-07,5.6566750621026954e-08,5.680176213483668e-08
50,50000.0,0.10000000000000002,0.07115309999965483,9.28981953325045e-09,1.36733477660677e-08,2.0627692453061096e-07,2.1083130142473768e-07,5.502341748846984e-08,5.6238276502950574e-08
51,62946.27058970844,0.10000000000000002,0.07115309999965483,1.2377382191674057e-08,1.3031139624409631e-08,2.2746767525841926e-07,2.3397878577106332e-07,6.067595243314933e-08,6.241276110850659e-08
52,79244.6596230557,0.10000000000000002,0.07115309999965483,1.6051658040617325e-08,1.4724252255688536e-08,1.9743733969102174e-07,2.0003610052389424e-07,5.266549903413838e-08,5.3358706490984124e-08
53,99763.11574844414,0.1,0.07115309999965481,1.924749565051505e-08,1.4455676123266221e-08,1.993223222879353e-07,2.0473692340009138e-07,5.316830944118941e-08,5.4612629295218866e-08
54,125594.32157547912,0.10000000000000002,0.07115309999965483,1.9491123915151785e-08,1.1895545281111038e-08,2.0216011664446865e-07,2.0059922086612058e-07,5.3925277987144195e-08,5.3508916243030196e-08
55,158113.88300841895,0.10000000000000002,0.07115309999965483,1.1631243516930253e-08,9.552969949854098e-09,2.0848904793796235e-07,2.014860463548004e-07,5.5613491196693317e-08,5.374547284873917e-08
56,199053.58527674887,0.10000000000000002,0.07115309999965483,7.287475687657267e-09,6.29803781659205e-09,2.0578143926207497e-07,2.04765962215434e-07,5.489124908014166e-08,5.4620375265174575e-08
57,250593.61681363627,0.10000000000000002,0.07115309999965483,2.0592261894549574e-08,1.1597644825235083e-08,2.0610049348580324e-07,2.0369229665344784e-07,5.497635532163527e-08,5.4333979932324876e-08
58,315478.67224009713,0.10000000000000002,0.07115309999965483,2.574977895649955e-08,2.218751117760823e-08,2.0028819649152692e-07,1.9888922027055503e-07,5.3425951926729184e-08,5.305278147715932e-08
59,397164.117362141,0.10000000000000002,0.07115309999965483,1.728615192064892e-08,1.3660233414743733e-08,1.9678894851130773e-07,2.0978544348908086e-07,5.2492543679784375e-08,5.5959298726070184e-08
60,500000.0,0.10000000000000002,0.07115309999965483,1.4401178185094938e-08,6.89244529794559e-10,1.954675598409502e-07,1.96549218659735e-07,5.214006935121338e-08,5.242859684841896e-08
61,629462.7058970844,0.10000000000000002,0.07115309999965483,1.852690994243334e-08,1.576468453385716e-08,1.919974268654995e-07,1.9699685487508475e-07,5.1214427397401937e-08,5.254800174267068e-08
